,F
33371,1
33372,1
33373,1
33374,2
33375,2
33376,1
33377,1
33378,1
33379,3
33380,2
33381,1
33382,1
33383,3
33384,1
33385,1
33386,1
33387,4
33388,2
33389,6
33390,1
33391,1
33392,1
33393,1
33394,4
33395,1
33396,2
33397,1
33398,1
33399,1
33400,2
33401,1
33402,3
33403,1
33404,1
33405,1
33406,25
33407,6
33408,2
33409,1
33410,76
33411,1
33412,1
33413,1
33414,1
33415,1
33416,1
33417,1
33418,15
33419,1
33420,19
33421,1
33422,1
33423,1
33424,1
33425,1
33426,1
33427,1
33428,2
33429,1
33430,1
33431,1
33432,1
33433,1
33434,1
33435,1
33436,4
33437,1
33438,1
33439,3
33440,3
33441,2
33442,1
33443,2
33444,219
33445,3
33446,2
33447,1
33448,14
33449,1
33450,1
33451,1
33452,2
33453,1
33454,1
33455,1
33456,1
33457,1
33458,1
33459,1
33460,3
33461,2
33462,13
33463,8
33464,2
33465,12
33466,8
33467,2
33468,1
33469,2
33470,4
33471,1
33472,1
33473,1
33474,2
33475,1
33476,1
33477,2
33478,3
33479,4
33480,1
33481,13
33482,1
33483,65
33484,1
33485,1
33486,1
33487,4
33488,4
33489,2
33490,2
33491,2
33492,1
33493,1
33494,9
33495,11
33496,46
33497,1
33498,1
33499,10
33500,4
33501,1
33502,2
33503,7
33504,1
33505,2
33506,1
33507,1
33508,1
33509,3
33510,2
33511,2
33512,2
33513,4
33514,2
33515,16
33516,2
33517,2
33518,5
33519,1
33520,1
33521,3
33522,5
33523,3
33524,1
33525,1
33526,4
33527,2
33528,1
33529,1
33530,2
33531,1
33532,2
33533,1
33534,11
33535,1
33536,1
33537,2
33538,1
33539,2
33540,1
33541,7
33542,11
33543,9
33544,1
33545,4
33546,12
33547,2
33548,1
33549,1
33550,1
33551,1
33552,1
33553,1
33554,3
33555,2
33556,1
33557,2
33558,3
33559,1
33560,1
33561,1
33562,1
33563,1
33564,1
33565,1
33566,1
33567,3
33568,2
33569,5
33570,1
33571,1
33572,1
33573,1
33574,1
33575,1
33576,1
33577,2
33578,1
33579,4
33580,2
33581,1
33582,2
33583,1
33584,1
33585,1
33586,1
33587,1
33588,9
33589,2
33590,1
33591,1
33592,1
33593,1
33594,2
33595,2
33596,1
33597,1
33598,1
33599,1
33600,1
33601,1
33602,1
33603,1
33604,1
33605,10
33606,52
33607,1
33608,2
33609,3
33610,8
33611,11
33612,1
33613,1
33614,2
33615,1
33616,1
33617,1
33618,1
33619,2
33620,1
33621,1
33622,1
33623,1
33624,4
33625,1
33626,1
33627,1
33628,1
33629,2
33630,1
33631,1
33632,1
33633,2
33634,1
33635,1
33636,1
33637,1
33638,1
33639,1
33640,26
33641,1
33642,1
33643,1
33644,1
33645,1
33646,2
33647,1
33648,1
33649,1
33650,1
33651,1
33652,1
33653,1
33654,2
33655,2
33656,1
33657,1
33658,2
33659,8
33660,1
33661,13
33662,1
33663,1
33664,1
33665,1
33666,1
33667,1
33668,1
33669,10
33670,1
33671,1
33672,1
33673,1
33674,3
33675,2
33676,3
33677,1
33678,1
33679,2
33680,1
33681,6
33682,13
33683,1
33684,1
33685,1
33686,3
33687,1
33688,3
33689,1
33690,2
33691,5
33692,2
33693,1
33694,1
33695,1
33696,7
33697,1
33698,2
33699,1
33700,2
33701,2
33702,1
33703,1
33704,1
33705,2
33706,1
33707,1
33708,1
33709,1
33710,1
33711,19
33712,2
33713,11
33714,1
33715,1
33716,20
33717,1
33718,1
33719,1
33720,7
33721,1
33722,4
33723,1
33724,1
33725,12
33726,1
33727,1
33728,2
33729,1
33730,1
33731,1
33732,1
33733,1
33734,1
33735,1
33736,1
33737,1
33738,1
33739,1
33740,4
33741,2
33742,1
33743,1
33744,2
33745,2
33746,1
33747,1
33748,2
33749,1
33750,1
33751,2
33752,1
33753,1
33754,1
33755,1
33756,1
33757,1
33758,1
33759,1
33760,2
33761,1
33762,1
33763,1
33764,2
33765,1
33766,14
33767,6
33768,1
33769,2
33770,1
33771,32
33772,1
33773,2
33774,2
33775,9
33776,1
33777,1
33778,2
33779,1
33780,2
33781,2
33782,2
33783,1
33784,1
33785,1
33786,1
33787,1
33788,1
33789,1
33790,1
33791,2
33792,1
33793,1
33794,2
33795,3
33796,3
33797,1
33798,1
33799,1
33800,2
33801,2
33802,1
33803,1
33804,1
33805,10
33806,1
33807,1
33808,10
33809,1
33810,1
33811,1
33812,1
33813,1
33814,2
33815,3
33816,1
33817,1
33818,1
33819,1
33820,1
33821,2
33822,6
33823,3
33824,1
33825,1
33826,1
33827,1
33828,1
33829,10
33830,3
33831,1
33832,4
33833,3
33834,3
33835,2
33836,1
33837,1
33838,11
33839,1
33840,1
33841,1
33842,1
33843,1
33844,2
33845,1
33846,2
33847,3
33848,3
33849,1
33850,1
33851,1
33852,1
33853,1
33854,2
33855,1
33856,1
33857,2
33858,1
33859,1
33860,30
33861,17
33862,1
33863,7
33864,8
33865,1
33866,2
33867,1
33868,1
33869,1
33870,17
33871,1
33872,1
33873,3
33874,4
33875,1
33876,1
33877,37
33878,1
33879,4
33880,1
33881,1
33882,1
33883,1
33884,1
33885,1
33886,29
33887,3
33888,1
33889,1
33890,2
33891,1
33892,1
33893,2
33894,1
33895,1
33896,2
33897,1
33898,1
33899,1
33900,2
33901,1
33902,1
33903,1
33904,3
33905,1
33906,1
33907,2
33908,2
33909,4
33910,1
33911,1
33912,1
33913,2
33914,1
33915,3
33916,1
33917,1
33918,1
33919,11
33920,1
33921,1
33922,1
33923,1
33924,1
33925,1
33926,3
33927,7
33928,1
33929,1
33930,1
33931,1
33932,1
33933,4
33934,5
33935,1
33936,1
33937,1
33938,1
33939,1
33940,2
33941,15
33942,1
33943,1
33944,2
33945,1
33946,4
33947,1
33948,1
33949,1
33950,1
33951,25
33952,1
33953,9
33954,2
33955,1
33956,1
33957,2
33958,1
33959,1
33960,5
33961,1
33962,1
33963,2
33964,1
33965,3
33966,2
33967,1
33968,2
33969,1
33970,2
33971,1
33972,1
33973,12
33974,1
33975,1
33976,8
33977,3
33978,7
33979,1
33980,1
33981,1
33982,1
33983,3
33984,3
33985,1
33986,2
33987,4
33988,1
33989,4
33990,3
33991,1
33992,4
33993,1
33994,7
33995,11
33996,2
33997,1
33998,1
33999,18
34000,4
34001,3
34002,1
34003,1
34004,1
34005,1
34006,1
34007,14
34008,1
34009,1
34010,3
34011,1
34012,1
34013,1
34014,1
34015,1
34016,3
34017,1
34018,9
34019,1
34020,1
34021,3
34022,3
34023,1
34024,2
34025,1
34026,1
34027,1
34028,3
34029,15
34030,1
34031,30
34032,1
34033,1
34034,1
34035,1
34036,3
34037,2
34038,4
34039,1
34040,1
34041,1
34042,1
34043,2
34044,1
34045,1
34046,1
34047,2
34048,2
34049,1
34050,2
34051,4
34052,1
34053,1
34054,1
34055,1
34056,11
34057,1
34058,1
34059,1
34060,1
34061,1
34062,2
34063,6
34064,1
34065,1
34066,1
34067,1
34068,1
34069,1
34070,1
34071,6
34072,12
34073,1
34074,1
34075,1
34076,1
34077,1
34078,1
34079,1
34080,1
34081,1
34082,1
34083,1
34084,2
34085,3
34086,1
34087,1
34088,4
34089,3
34090,1
34091,4
34092,1
34093,4
34094,1
34095,1
34096,1
34097,1
34098,1
34099,1
34100,8
34101,2
34102,1
34103,7
34104,1
34105,1
34106,2
34107,1
34108,5
34109,1
34110,1
34111,1
34112,1
34113,9
34114,2
34115,1
34116,1
34117,7
34118,1
34119,1
34120,1
34121,2
34122,1
34123,1
34124,3
34125,2
34126,6
34127,1
34128,1
34129,1
34130,1
34131,1
34132,4
34133,3
34134,6
34135,1
34136,1
34137,4
34138,1
34139,1
34140,3
34141,1
34142,1
34143,5
34144,1
34145,2
34146,1
34147,2
34148,1
34149,1
34150,1
34151,7
34152,1
34153,9
34154,1
34155,1
34156,1
34157,3
34158,1
34159,1
34160,1
34161,1
34162,1
34163,6
34164,5
34165,1
34166,2
34167,3
34168,4
34169,1
34170,3
34171,1
34172,1
34173,1
34174,1
34175,1
34176,1
34177,3
34178,1
34179,5
34180,1
34181,7
34182,1
34183,17
34184,1
34185,1
34186,1
34187,1
34188,1
34189,1
34190,4
34191,3
34192,12
34193,8
34194,2
34195,1
34196,2
34197,1
34198,1
34199,1
34200,2
34201,4
34202,1
34203,1
34204,9
34205,1
34206,1
34207,1
34208,3
34209,2
34210,1
34211,2
34212,1
34213,6
34214,9
34215,6
34216,1
34217,2
34218,13
34219,1
34220,17
34221,2
34222,1
34223,1
34224,3
34225,1
34226,1
34227,1
34228,1
34229,2
34230,1
34231,1
34232,1
34233,2
34234,3
34235,1
34236,2
34237,1
34238,1
34239,1
34240,70
34241,26
34242,1
34243,1
34244,1
34245,1
34246,2
34247,1
34248,1
34249,1
34250,1
34251,1
34252,2
34253,8
34254,1
34255,1
34256,1
34257,1
34258,1
34259,1
34260,1
34261,1
34262,1
34263,2
34264,1
34265,1
34266,1
34267,1
34268,1
34269,2
34270,3
34271,6
34272,3
34273,1
34274,3
34275,1
34276,1
34277,1
34278,3
34279,1
34280,6
34281,1
34282,1
34283,2
34284,2
34285,1
34286,1
34287,1
34288,2
34289,10
34290,1
34291,1
34292,1
34293,1
34294,2
34295,7
34296,1
34297,1
34298,4
34299,1
34300,1
34301,1
34302,1
34303,7
34304,1
34305,1
34306,2
34307,2
34308,3
34309,1
34310,1
34311,1
34312,2
34313,1
34314,2
34315,1
34316,6
34317,1
34318,1
34319,2
34320,1
34321,1
34322,1
34323,1
34324,1
34325,1
34326,1
34327,4
34328,3
34329,1
34330,1
34331,1
34332,2
34333,1
34334,3
34335,1
34336,1
34337,1
34338,1
34339,4
34340,1
34341,2
34342,1
34343,2
34344,1
34345,2
34346,2
34347,1
34348,4
34349,2
34350,2
34351,1
34352,1
34353,1
34354,14
34355,1
34356,1
34357,1
34358,3
34359,1
34360,1
34361,4
34362,6
34363,1
34364,1
34365,1
34366,4
34367,2
34368,1
34369,1
34370,5
34371,1
34372,1
34373,1
34374,13
34375,1
34376,2
34377,1
34378,2
34379,7
34380,65
34381,6
34382,1
34383,1
34384,6
34385,1
34386,2
34387,1
34388,1
34389,7
34390,1
34391,15
34392,2
34393,3
34394,1
34395,2
34396,12
34397,89
34398,4
34399,1
34400,1
34401,1
34402,1
34403,5
34404,1
34405,1
34406,6
34407,1
34408,1
34409,14
34410,2
34411,1
34412,1
34413,1
34414,2
34415,25
34416,26
34417,1
34418,5
34419,3
34420,1
34421,1
34422,1
34423,5
34424,8
34425,2
34426,3
34427,2
34428,1
34429,13
34430,2
34431,2
34432,1
34433,1
34434,2
34435,5
34436,1
34437,3
34438,1
34439,5
34440,1
34441,1
34442,285
34443,2
34444,1
34445,2
34446,1
34447,1
34448,1
34449,1
34450,1
34451,3
34452,7
34453,1
34454,1
34455,1
34456,3
34457,2
34458,440
34459,1
34460,4
34461,1
34462,1
34463,1
34464,1
34465,1
34466,1
34467,2
34468,2
34469,1
34470,1
34471,12
34472,1
34473,1
34474,1
34475,1
34476,2
34477,1
34478,3
34479,3
34480,1
34481,3
34482,1
34483,1
34484,1
34485,1
34486,1
34487,5
34488,2
34489,1
34490,1
34491,1
34492,1
34493,1
34494,28
34495,1
34496,1
34497,1
34498,5
34499,1
34500,1
34501,1
34502,4
34503,1
34504,10
34505,1
34506,2
34507,2
34508,1
34509,1
34510,2
34511,3
34512,1
34513,6
34514,1
34515,1
34516,2
34517,1
34518,1
34519,1
34520,4
34521,1
34522,1
34523,1
34524,2
34525,3
34526,1
34527,1
34528,4
34529,40
34530,1
34531,3
34532,1
34533,1
34534,1
34535,1
34536,1
34537,1
34538,1
34539,8
34540,1
34541,1
34542,1
34543,1
34544,1
34545,2
34546,1
34547,1
34548,1
34549,3
34550,2
34551,1
34552,4
34553,6
34554,1
34555,3
34556,1
34557,1
34558,11
34559,2
34560,1
34561,3
34562,1
34563,1
34564,2
34565,32
34566,1
34567,2
34568,1
34569,1
34570,1
34571,2
34572,1
34573,3
34574,1
34575,1
34576,1
34577,3
34578,9
34579,1
34580,15
34581,2
34582,9
34583,2
34584,7
34585,1
34586,5
34587,3
34588,1
34589,6
34590,1
34591,1
34592,1
34593,1
34594,1
34595,1
34596,5
34597,2
34598,1
34599,8
34600,1
34601,2
34602,4
34603,1
34604,1
34605,1
34606,1
34607,9
34608,1
34609,2
34610,1
34611,24
34612,1
34613,1
34614,2
34615,2
34616,7
34617,69
34618,5
34619,1
34620,5
34621,1
34622,1
34623,4
34624,1
34625,1
34626,3
34627,2
34628,13
34629,19
34630,1
34631,1
34632,1
34633,22
34634,1
34635,1
34636,2
34637,1
34638,1
34639,2
34640,7
34641,2
34642,1
34643,1
34644,1
34645,5
34646,4
34647,1
34648,1
34649,4
34650,1
34651,3
34652,1
34653,1
34654,1
34655,2
34656,10
34657,1
34658,4
34659,1
34660,1
34661,1
34662,1
34663,1
34664,1
34665,1
34666,1
34667,1
34668,1
34669,2
34670,1
34671,1
34672,1
34673,1
34674,1
34675,1
34676,2
34677,2
34678,2
34679,1
34680,2
34681,2
34682,1
34683,26
34684,2
34685,2
34686,1
34687,2
34688,1
34689,1
34690,1
34691,2
34692,1
34693,9
34694,1
34695,3
34696,1
34697,1
34698,11
34699,8
34700,2
34701,3
34702,3
34703,1
34704,1
34705,2
34706,1
34707,49
34708,1
34709,1
34710,2
34711,1
34712,3
34713,1
34714,1
34715,6
34716,3
34717,1
34718,12
34719,1
34720,7
34721,7
34722,13
34723,1
34724,1
34725,5
34726,1
34727,1
34728,1
34729,1
34730,1
34731,1
34732,1
34733,1
34734,1
34735,1
34736,1
34737,16
34738,2
34739,1
34740,1
34741,2
34742,1
34743,2
34744,1
34745,1
34746,5
34747,1
34748,2
34749,2
34750,1
34751,5
34752,1
34753,1
34754,1
34755,2
34756,1
34757,38
34758,3
34759,1
34760,1
34761,1
34762,1
34763,1
34764,1
34765,16
34766,2
34767,1
34768,3
34769,7
34770,1
34771,6
34772,1
34773,1
34774,1
34775,1
34776,1
34777,1
34778,4
34779,1
34780,1
34781,3
34782,4
34783,1
34784,1
34785,1
34786,8
34787,1
34788,1
34789,1
34790,7
34791,1
34792,2
34793,1
34794,1
34795,17
34796,1
34797,1
34798,1
34799,12
34800,9
34801,1
34802,3
34803,1
34804,1
34805,1
34806,18
34807,4
34808,9
34809,4
34810,1
34811,1
34812,2
34813,1
34814,1
34815,1
34816,1
34817,1
34818,1
34819,1
34820,3
34821,1
34822,2
34823,1
34824,3
34825,28
34826,3
34827,12
34828,3
34829,1
34830,1
34831,2
34832,2
34833,5
34834,1
34835,1
34836,1
34837,1
34838,1
34839,1
34840,2
34841,1
34842,1
34843,1
34844,4
34845,2
34846,1
34847,2
34848,3
34849,1
34850,1
34851,1
34852,1
34853,1
34854,1
34855,1
34856,2
34857,1
34858,1
34859,2
34860,14
34861,2
34862,1
34863,1
34864,1
34865,1
34866,1
34867,1
34868,1
34869,1
34870,3
34871,1
34872,1
34873,1
34874,5
34875,1
34876,1
34877,1
34878,1
34879,1
34880,1
34881,3
34882,4
34883,2
34884,2
34885,1
34886,1
34887,1
34888,10
34889,1
34890,3
34891,1
34892,1
34893,1
34894,1
34895,1
34896,1
34897,8
34898,1
34899,1
34900,1
34901,1
34902,1
34903,10
34904,2
34905,1
34906,1
34907,1
34908,1
34909,1
34910,1
34911,1
34912,1
34913,3
34914,1
34915,1
34916,1
34917,1
34918,4
34919,2
34920,12
34921,1
34922,2
34923,1
34924,1
34925,1
34926,1
34927,13
34928,1
34929,9
34930,1
34931,2
34932,3
34933,1
34934,6
34935,3
34936,1
34937,3
34938,1
34939,1
34940,1
34941,1
34942,1
34943,1
34944,3
34945,2
34946,1
34947,1
34948,1
34949,1
34950,1
34951,2
34952,1
34953,12
34954,8
34955,3
34956,1
34957,4
34958,1
34959,2
34960,1
34961,1
34962,1
34963,1
34964,1
34965,1
34966,2
34967,1
34968,2
34969,1
34970,1
34971,1
34972,11
34973,1
34974,1
34975,1
34976,1
34977,1
34978,1
34979,2
34980,1
34981,2
34982,1
34983,4
34984,1
34985,2
34986,1
34987,6
34988,1
34989,1
34990,1
34991,8
34992,1
34993,3
34994,14
34995,1
34996,3
34997,2
34998,1
34999,96
35000,9
35001,1
35002,354
35003,3
35004,1
35005,2
35006,1
35007,1
35008,2
35009,2
35010,1
35011,1
35012,1
35013,3
35014,1
35015,4
35016,1
35017,1
35018,1
35019,1
35020,1
35021,7
35022,1
35023,1
35024,2
35025,2
35026,13
35027,1
35028,2
35029,1
35030,1
35031,1
35032,1
35033,1
35034,4
35035,1
35036,1
35037,1
35038,3
35039,3
35040,1
35041,4
35042,1
35043,1
35044,2
35045,146
35046,7
35047,2
35048,21
35049,3
35050,1
35051,1
35052,9
35053,2
35054,2
35055,1
35056,5
35057,3
35058,2
35059,1
35060,2
35061,14
35062,2
35063,1
35064,2
35065,1
35066,2
35067,1
35068,1
35069,1
35070,1
35071,1
35072,1
35073,1
35074,9
35075,2
35076,1
35077,2
35078,1
35079,1
35080,1
35081,2
35082,16
35083,10
35084,1
35085,1
35086,2
35087,1
35088,2
35089,1
35090,1
35091,2
35092,1
35093,1
35094,1
35095,1
35096,2
35097,1
35098,2
35099,1
35100,1
35101,1
35102,1
35103,2
35104,12
35105,2
35106,1
35107,1
35108,1
35109,4
35110,1
35111,1
35112,6
35113,4
35114,1
35115,1
35116,1
35117,6
35118,1
35119,4
35120,1
35121,1
35122,83
35123,3
35124,1
35125,1
35126,2
35127,2
35128,1
35129,1
35130,1
35131,6
35132,13
35133,3
35134,1
35135,1
35136,12
35137,4
35138,1
35139,1
35140,2
35141,2
35142,2
35143,2
35144,1
35145,2
35146,2
35147,1
35148,1
35149,2
35150,2
35151,1
35152,1
35153,6
35154,2
35155,1
35156,1
35157,1
35158,1
35159,1
35160,1
35161,1
35162,1
35163,8
35164,1
35165,1
35166,2
35167,1
35168,1
35169,2
35170,2
35171,4
35172,2
35173,1
35174,1
35175,4
35176,3
35177,1
35178,1
35179,3
35180,1
35181,5
35182,4
35183,1
35184,1
35185,2
35186,1
35187,1
35188,2
35189,2
35190,2
35191,1
35192,1
35193,1
35194,1
35195,2
35196,1
35197,3
35198,4
35199,6
35200,1
35201,1
35202,1
35203,3
35204,1
35205,4
35206,1
35207,1
35208,1
35209,1
35210,6
35211,1
35212,1
35213,1
35214,5
35215,1
35216,1
35217,1
35218,5
35219,1
35220,14
35221,1
35222,1
35223,5
35224,2
35225,1
35226,1
35227,1
35228,1
35229,1
35230,7
35231,1
35232,3
35233,1
35234,6
35235,6
35236,4
35237,1
35238,1
35239,1
35240,117
35241,2
35242,1
35243,1
35244,3
35245,1
35246,127
35247,72
35248,1
35249,2
35250,19
35251,1
35252,1
35253,1
35254,1
35255,4
35256,1
35257,58
35258,4
35259,4
35260,1
35261,3
35262,1
35263,12
35264,1
35265,1
35266,1
35267,1
35268,2
35269,1
35270,1
35271,1
35272,2
35273,1
35274,1
35275,6
35276,1
35277,3
35278,4
35279,1
35280,1
35281,1
35282,1
35283,3
35284,2
35285,1
35286,2
35287,1
35288,2
35289,3
35290,1
35291,1
35292,1
35293,8
35294,1
35295,10
35296,4
35297,1
35298,1
35299,1
35300,1
35301,3
35302,1
35303,1
35304,2
35305,1
35306,1
35307,1
35308,7
35309,4
35310,1
35311,1
35312,2
35313,1
35314,1
35315,2
35316,1
35317,1
35318,5
35319,1
35320,1
35321,1
35322,1
35323,1
35324,2
35325,19
35326,1
35327,2
35328,9
35329,1
35330,1
35331,1
35332,1
35333,2
35334,1
35335,2
35336,1
35337,3
35338,1
35339,1
35340,12
35341,2
35342,7
35343,5
35344,1
35345,2
35346,1
35347,2
35348,1
35349,1
35350,1
35351,1
35352,1
35353,1
35354,1
35355,2
35356,1
35357,2
35358,1
35359,1
35360,1
35361,1
35362,1
35363,1
35364,1
35365,1
35366,1
35367,1
35368,1
35369,2
35370,2
35371,7
35372,3
35373,2
35374,2
35375,6
35376,2
35377,2
35378,6
35379,1
35380,2
35381,28
35382,10
35383,1
35384,1
35385,1
35386,1
35387,6
35388,2
35389,1
35390,9
35391,1
35392,1
35393,3
35394,1
35395,12
35396,1
35397,363
35398,2
35399,1
35400,8
35401,1
35402,1
35403,1
35404,1
35405,1
35406,1
35407,6
35408,2
35409,1
35410,1
35411,1
35412,4
35413,1
35414,5
35415,1
35416,1
35417,1
35418,2
35419,1
35420,4
35421,1
35422,1
35423,5
35424,6
35425,1
35426,2
35427,285
35428,2
35429,2
35430,1
35431,4
35432,1
35433,1
35434,504
35435,1
35436,2
35437,1
35438,1
35439,1
35440,1
35441,1
35442,1
35443,1
35444,5
35445,1
35446,1
35447,3
35448,1
35449,4
35450,1
35451,1
35452,1
35453,1
35454,2
35455,1
35456,2
35457,1
35458,1
35459,3
35460,1
35461,1
35462,1
35463,12
35464,3
35465,2
35466,4
35467,4
35468,1
35469,6
35470,6
35471,1
35472,2
35473,1
35474,1
35475,1
35476,1
35477,1
35478,1
35479,1
35480,1
35481,1
35482,1
35483,1
35484,1
35485,1
35486,2
35487,1
35488,1
35489,4
35490,1
35491,20
35492,2
35493,1
35494,1
35495,1
35496,1
35497,1
35498,1
35499,1
35500,3
35501,1
35502,1
35503,1
35504,1
35505,57
35506,1
35507,2
35508,3
35509,1
35510,2
35511,1
35512,2
35513,3
35514,1
35515,1
35516,1
35517,1
35518,2
35519,1
35520,2
35521,12
35522,2
35523,1
35524,1
35525,1
35526,1
35527,1
35528,1
35529,5
35530,45
35531,1
35532,4
35533,2
35534,2
35535,2
35536,4
35537,1
35538,1
35539,32
35540,1
35541,1
35542,22
35543,1
35544,1
35545,1
35546,24
35547,1
35548,1
35549,1
35550,1
35551,6
35552,4
35553,2
35554,1
35555,2
35556,2
35557,1
35558,2
35559,1
35560,2
35561,2
35562,2
35563,1
35564,2
35565,2
35566,1
35567,6
35568,4
35569,2
35570,2
35571,1
35572,3
35573,1
35574,1
35575,1
35576,1
35577,1
35578,1
35579,1
35580,2
35581,1
35582,2
35583,4
35584,2
35585,1
35586,2
35587,1
35588,1
35589,1
35590,1
35591,3
35592,1
35593,6
35594,2
35595,1
35596,2
35597,4
35598,1
35599,2
35600,1
35601,1
35602,6
35603,1
35604,1
35605,4
35606,1
35607,2
35608,2
35609,2
35610,1
35611,3
35612,1
35613,5
35614,1
35615,1
35616,8
35617,1
35618,1
35619,1
35620,10
35621,2
35622,1
35623,2
35624,1
35625,1
35626,3
35627,3
35628,2
35629,1
35630,1
35631,1
35632,10
35633,1
35634,3
35635,4
35636,1
35637,1
35638,3
35639,1
35640,3
35641,3
35642,2
35643,1
35644,5
35645,12
35646,1
35647,1
35648,3
35649,1
35650,1
35651,10
35652,2
35653,1
35654,1
35655,1
35656,1
35657,1
35658,4
35659,1
35660,1
35661,1
35662,2
35663,1
35664,3
35665,1
35666,2
35667,1
35668,1
35669,2
35670,15
35671,2
35672,2
35673,1
35674,1
35675,1
35676,1
35677,1
35678,1
35679,1
35680,1
35681,1
35682,1
35683,1
35684,1
35685,1
35686,1
35687,1
35688,1
35689,2
35690,2
35691,1
35692,2
35693,1
35694,1
35695,2
35696,5
35697,1
35698,8
35699,1
35700,1
35701,2
35702,1
35703,2
35704,3
35705,1
35706,2
35707,6
35708,1
35709,1
35710,1
35711,1
35712,3
35713,2
35714,1
35715,1
35716,4
35717,2
35718,9
35719,1
35720,1
35721,1
35722,1
35723,1
35724,2
35725,1
35726,2
35727,1
35728,14
35729,1
35730,1
35731,6
35732,4
35733,1
35734,1
35735,2
35736,1
35737,5
35738,3
35739,18
35740,3
35741,1
35742,12
35743,1
35744,1
35745,1
35746,1
35747,1
35748,1
35749,1
35750,1
35751,1
35752,1
35753,1
35754,3
35755,1
35756,1
35757,2
35758,1
35759,1
35760,5
35761,1
35762,1
35763,1
35764,2
35765,1
35766,3
35767,1
35768,1
35769,2
35770,1
35771,1
35772,1
35773,4
35774,3
35775,1
35776,1
35777,1
35778,2
35779,1
35780,1
35781,1
35782,1
35783,30
35784,1
35785,3
35786,5
35787,1
35788,1
35789,1
35790,22
35791,1
35792,1
35793,1
35794,1
35795,4
35796,1
35797,1
35798,1
35799,12
35800,1
35801,1
35802,1
35803,1
35804,1
35805,2
35806,1
35807,3
35808,1
35809,1
35810,1
35811,1
35812,1
35813,19
35814,58
35815,1
35816,1
35817,1
35818,2
35819,1
35820,7
35821,1
35822,1
35823,26
35824,1
35825,1
35826,1
35827,1
35828,1
35829,1
35830,1
35831,1
35832,6
35833,5
35834,1
35835,1
35836,1
35837,1
35838,1
35839,1
35840,1
35841,1
35842,1
35843,1
35844,1
35845,1
35846,1
35847,2
35848,1
35849,2
35850,1
35851,1
35852,1
35853,3
35854,1
35855,2
35856,2
35857,1
35858,3
35859,4
35860,7
35861,1
35862,4
35863,4
35864,1
35865,1
35866,1
35867,1
35868,15
35869,3
35870,91
35871,4
35872,1
35873,1
35874,1
35875,1
35876,1
35877,1
35878,1
35879,1
35880,2
35881,1
35882,1
35883,3
35884,1
35885,1
35886,5
35887,1
35888,1
35889,1
35890,1
35891,1
35892,1
35893,1
35894,1
35895,1
35896,3
35897,1
35898,1
35899,1
35900,1
35901,1
35902,1
35903,1
35904,1
35905,1
35906,5
35907,1
35908,1
35909,2
35910,3
35911,1
35912,1
35913,9
35914,2
35915,1
35916,1
35917,1
35918,1
35919,1
35920,1
35921,2
35922,2
35923,1
35924,2
35925,2
35926,4
35927,1
35928,1
35929,1
35930,6
35931,1
35932,1
35933,1
35934,1
35935,3
35936,1
35937,1
35938,1
35939,1
35940,1
35941,1
35942,15
35943,2
35944,2
35945,2
35946,2
35947,1
35948,4
35949,1
35950,6
35951,6
35952,4
35953,1
35954,1
35955,1
35956,1
35957,1
35958,1
35959,1
35960,1
35961,1
35962,1
35963,3
35964,2
35965,2
35966,1
35967,1
35968,2
35969,1
35970,1
35971,1
35972,1
35973,2
35974,1
35975,1
35976,1
35977,1
35978,1
35979,1
35980,1
35981,7
35982,2
35983,1
35984,9
35985,6
35986,1
35987,4
35988,2
35989,1
35990,2
35991,1
35992,2
35993,3
35994,2
35995,1
35996,1
35997,1
35998,3
35999,180
36000,1
36001,1
36002,1
36003,1
36004,1
36005,1
36006,1
36007,1
36008,1
36009,2
36010,1
36011,1
36012,1
36013,8
36014,1
36015,1
36016,3
36017,2
36018,2
36019,1
36020,5
36021,1
36022,1
36023,1
36024,1
36025,12
36026,3
36027,1
36028,1
36029,1
36030,1
36031,1
36032,1
36033,1
36034,1
36035,43
36036,2
36037,2
36038,1
36039,1
36040,1
36041,57
36042,2
36043,7
36044,1
36045,4
36046,1
36047,1
36048,1
36049,7
36050,2
36051,2
36052,1
36053,1
36054,1
36055,1
36056,2
36057,5
36058,5
36059,2
36060,1
36061,1
36062,1
36063,1
36064,1
36065,1
36066,1
36067,2
36068,1
36069,11
36070,2
36071,1
36072,1
36073,3
36074,2
36075,3
36076,1
36077,1
36078,1
36079,1
36080,1
36081,1
36082,1
36083,1
36084,5
36085,2
36086,4
36087,1
36088,1
36089,1
36090,1
36091,3
36092,2
36093,4
36094,1
36095,2
36096,1
36097,1
36098,1
36099,1
36100,1
36101,4
36102,1
36103,1
36104,1
36105,1
36106,2
36107,1
36108,1
36109,1
36110,4
36111,1
36112,1
36113,1
36114,2
36115,1
36116,1
36117,2
36118,1
36119,1
36120,1
36121,2
36122,2
36123,7
36124,1
36125,1
36126,1
36127,1
36128,7
36129,4
36130,1
36131,9
36132,1
36133,1
36134,2
36135,1
36136,1
36137,3
36138,1
36139,1
36140,1
36141,2
36142,1
36143,1
36144,41
36145,1
36146,1
36147,1
36148,7
36149,2
36150,1
36151,1
36152,2
36153,1
36154,4
36155,1
36156,1
36157,4
36158,1
36159,1
36160,2
