,E,N
4534,1080_1080_1080_1057,1
4535,1080_1080_1063_1064_1064_1063_1063_1063_1063_1063_1064_1064_1063_1063_1080_1058_1057,1
4536,1080_1080_1058_1057,1
4537,1080_1080_1057,2
4538,1080_1079,2
4539,1080_1063,1
4540,1080_1059_1058_1058_1080_1080_1063,1
4541,1080_1057,4
4542,108,18
4543,107_233_106,1
4544,107_108,1
4545,107_107_107_107_107_107_234_233_106_107_107_107_107_107_107_107_107_107_107_108,1
4546,107_106,4
4547,1079_1078_1077,1
4548,1079_1078,2
4549,1079,11
4550,1078_1122_1128_1121_1079_1078_1077,1
4551,1078_1079,1
4552,1078_1077,6
4553,1078,6
4554,1077_1078,1
4555,1077,1
4556,1076_1098,1
4557,1076_1060,7
4558,1076,11
4559,1075_1074,1
4560,1075,7
4561,1074_1075,3
4562,1074_1074_1074_1075,1
4563,1074_1074_1074_1074_1074_1114_1074_1074_1067_1067_1067_1068_1068_1067_1068_1067_1074_1075,1
4564,1074_1074_1074_1074,1
4565,1074_1067,1
4566,1074,4
4567,1073_1072,6
4568,1073,11
4569,1072_1073,2
4570,1072,1
4571,1070_1069,1
4572,1070,4
4573,107,8
4574,106_234_233,1
4575,106_107,1
4576,106_106_233,1
4577,106_106_106_233,1
4578,1068_1068_1068_1067,1
4579,1068_1068_1067,1
4580,1068_1067_1068_1114_1074_1074_1074_1074_1074_1074_1067_1074_1074_1074_1075_1074_1074_1074_1074_1075_1074,1
4581,1068_1067,2
4582,1068,10
4583,1067_1074_1075,1
4584,1067_1068,1
4585,1067_1067_1068,1
4586,1067_1067_1067_1067_1067_1067_1067_1067_1067_1067_1068,1
4587,1067,2
4588,1066_1082_1066_1062_1061,1
4589,1066_1082,1
4590,1066_1066_1061,2
4591,1066_1061,8
4592,1066,12
4593,1065_1066_1082_1082_1066_1061,1
4594,1065,6
4595,1064_1063,2
4596,1064,20
4597,1063_1080_1057_1080_1080_1080_1079_1079_1063_1080_1057_1105_1063_1080,1
4598,1063_1064,8
4599,1063_1063_1064,2
4600,1063_1063_1063_1063_1064,1
4601,1063,5
4602,1062_1082_1066_1062_1062_1062_1066_1066_1061,1
4603,1062_1066_1066_1061,1
4604,1062_1066_1062_1081_1081_1062_1061,1
4605,1062_1061,7
4606,1062,3
4607,1061_1066,1
4608,1061_1060,2
4609,1061,8
4610,1060_1098_1076,1
4611,1060_1076_1098,1
4612,1060_1076,2
4613,1060,5
4614,106,2
4615,105_57_105_104,1
4616,105_168_57_168_168_57_168_57_168_57_57_168_57_105_168_57_168_57_104_168_169_57,1
4617,105_105_105_57_57_105_57_168_57_105_105_104_57,1
4618,105_105_105_104,1
4619,105_104_56_57,1
4620,105_104,4
4621,1059_1080_1080_1080_1080_1080_1080_1080_1080_1059_1059_1059_1059_1058_1059_1058_1344_1105_1105_1080_1080_1080_1080_1080_1057_1059_1058,1
4622,1059_1080_1080_1057_1059_1059_1059_1059_1059_1059_1059_1058,1
4623,1059_1059_1059_1059_1059_1080_1080_1080_1080_1080_1080_1059_1058_1059_1058_1080_1080_1080_1080_1058_1057_1059_1058,1
4624,1059_1059_1059_1059_1058,2
4625,1059_1059_1059_1058,1
4626,1059_1059_1058,2
4627,1059_1059,1
4628,1059_1058,9
4629,1059_1057_1059_1058,1
4630,1059,10
4631,1058_1059_1059_1080_1080_1080_1080_1080_1080_1080_1063_1063_1080_1058_1057_1059_1059_1058_1080,1
4632,1058_1059,2
4633,1058,5
4634,1056_1050,2
4635,1056,11
4636,1055_293_292,1
4637,1055_292,5
4638,1055_1055_1001_1031,1
4639,1055_1031,5
4640,1055,17
4641,1054_300_1051,1
4642,1054_1054_300_1051,1
4643,1054_1054_1051_300_300_299,1
4644,1054_1054_1051,1
4645,1054_1051_300,1
4646,1054_1051_299_1051_300,1
4647,1054_1051,3
4648,1054,12
4649,1053_1053_1052_1053_1052,1
4650,1053_1053_1052,1
4651,1053_1052_1053_1052,1
4652,1053_1052,7
4653,1053_1029,4
4654,1053,12
4655,1052_1053_1052_1029,1
4656,1052_1053_1029,3
4657,1052_1053,7
4658,1052_1052_1052_1053_1029,1
4659,1052_1052_1052_1053,1
4660,1052_1029_1053_1052_1053,1
4661,1052_1029_1053,1
4662,1052,6
4663,1051_301_300,1
4664,1051_300_1018_298_1051_300_299_299_298_296_297,1
4665,1051_300,3
4666,1051_1054,1
4667,1051_1051_300_300_301_301_300_298_300_299,1
4668,1051_1051_300_299_298,1
4669,1051_1051_300_299,1
4670,1051_1051_300,1
4671,1051,6
4672,1050_299,1
4673,1050_298_1018_1018_1050_1056_1050_1051_301_1054_300_1050_1051_300_301_301_300_1019_1021_1021_1020_1019_1021_1019_1050_1021_1019_1050_1019_1021_1019_1021_1019_1019_1021_1020_1050_298_298_300_1018_301_1051_1054_300_1050_1050_1054_300_301_1051_1054_300_1051_1054_300_1051_300_1050_299_1018_298_298_300_300_1018_297_298_1018,1
4674,1050_1021_1050_1019_1021_1021_1019_1020_1019,1
4675,1050_1021_1021_1050_1021_1021_1019_1019,1
4676,1050_1021_1021_1020_1004,1
4677,1050_1020_1021,1
4678,1050,11
4679,105,5
4680,104_58_104_104_58_105_105_105_105_104_105_105,1
4681,104_168_168_168_58_57,1
4682,1049_296_295,2
4683,1049_295,4
4684,1049_1049_1049_1032,1
4685,1049_1049_1032,2
4686,1049_1032_1049_295,1
4687,1049_1032,10
4688,1049,7
4689,1048_1048_1048_1000,1
4690,1048_1048_1000,4
4691,1048_1000,13
4692,1048,15
4693,1047_1046,2
4694,1047_1044,5
4695,1047,11
4696,1045_997,6
4697,1045,4
4698,1044_1043,1
4699,1044_1041,6
4700,1044_1040_1041,1
4701,1044,2
4702,1043_1040,2
4703,1043_1037,2
4704,1043_1027_1037,1
4705,1043,4
4706,1042_1038,4
4707,1042,3
4708,1041_1041_1044,1
4709,1041_1041_1040,1
4710,1041_1040,4
4711,1041_1039_1040,1
4712,1041,10
4713,1040_1039,7
4714,1040,3
4715,104,4
4716,103_7,3
4717,103_103_103_7,1
4718,1038_1037,6
4719,1038_1027_1037,1
4720,1037_1028_1028_1027,1
4721,1037_1027,1
4722,1037,7
4723,1036_1035_1004,1
4724,1036_1035,3
4725,1036_1004_1035,1
4726,1036,4
4727,1035_1036,1
4728,1035_1035_297_1005_1005_297_1004,1
4729,1035_1035_296_296_297_296_1035_1035_1005_1005_1004,1
4730,1035_1035_296_296_297_296_1004_296,1
4731,1035_1035_1035_1005_1035_1035_1035_1020_1035_1036_1035_1004_296_296_297_1004,1
4732,1035_1035_1034_1007,1
4733,1035_1034,4
4734,1035_1007_1034,1
4735,1035_1004_1021_1021_1021_1004_1021_1021_1019_1019_1021_1021_300_298_297_1018_1050_300_299_298_1054_300_1054_1051_1051_1056_1050_1050_299_1050_1050_1019_1021_1021_1050_1019_297_1004_1004_1019_1021_1020_297_297_1036_1035_1035_1004_1019_1021_1021_1019,1
4736,1035_1004,3
4737,1035,9
4738,1034_1034_1007,1
4739,1034_1007_1006,1
4740,1034_1007,6
4741,1034_1006_1006_1034_1006_1007,1
4742,1034,9
4743,1033_1033_1014_1014_1013,1
4744,1033_1014_639,1
4745,1033_1014_1013,1
4746,1033_1014,7
4747,1033_1013_1014,1
4748,1033,4
4749,1032_639_1032_295_1049,1
4750,1032_1049,2
4751,1032_1032_1049,1
4752,1032_1030,1
4753,1032,5
4754,1031_292,1
4755,1031_1055,1
4756,1031_1031_1055_292,1
4757,1031_1030_1001,1
4758,1031_1001,2
4759,1031,15
4760,1030_1032_1049_295,1
4761,1030_1030_1030_1001,1
4762,1030_1001_1001_1031_1055_293_292,1
4763,1030_1001,10
4764,1030,7
4765,103,9
4766,102_102_102,1
4767,102_102_101,1
4768,102_101,1
4769,1029_1052_1053,1
4770,1029_1029_1052_1053_1052,1
4771,1029_1029_1052_1053,1
4772,1029,9
4773,1028_998,3
4774,1028_1028_998,3
4775,1028_1028_1037_1028_998_1028,1
4776,1028_1028_1028_1028_995_995_1028_1027,1
4777,1028_1028_1028_1028_1027,1
4778,1028_1027,7
4779,1028,8
4780,1027_995_988_996,1
4781,1027_1027_995,1
4782,1027,10
4783,1026_1026_1025,1
4784,1026_1025_1026_1025,1
4785,1026_1025,3
4786,1026,4
4787,1025_1026,1
4788,1025_1025_1026,1
4789,1025_1025_1025_1026,2
4790,1025_1025_1025_1025_1026,2
4791,1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1025_1026,1
4792,1025_1025_1025_1025_1025_1025_1024_1024_1024_1024_1024_1024_1026_1026_1025_1025_1024_1024_1024,1
4793,1025,2
4794,1024_992_991,3
4795,1024_992,9
4796,1024_991_992,2
4797,1024_1026_1026_1025,1
4798,1024_1024_992,2
4799,1024_1024_1024_992_991,1
4800,1024_1024_1024_991_992,1
4801,1024,7
4802,1023_992,1
4803,1023_1022,2
4804,1023,8
4805,1021_299_1050_1050_1020,1
4806,1021_1050_1050_1020,2
4807,1021_1021_1050_1021_1020_1019,1
4808,1021_1021_1050_1019_1021_1050_1019_1021_1020_1019,1
4809,1021_1021_1050_1019_1021_1020_1019,1
4810,1021_1021_1035_297_1035_297_1004_1021_1019_1019_1021_299_1050_1021_1020,1
4811,1021_1020_1050_1004_1051_301_301_299,1
4812,1021_1020,2
4813,1021,6
4814,1020_1021_1021_1050_1019_1021_1020,1
4815,1020_1021,1
4816,1020_1019,3
4817,1020,1
4818,102,9
4819,101_102,2
4820,1019_1050_1021_1020_1004,1
4821,1019_1050_1019_1019_1020,1
4822,1019_1021_1020,1
4823,1019_1019_1021,1
4824,1019,9
4825,1018_300_1051_1051_300_298_299_299_1018,1
4826,1018_298_297,2
4827,1018_298,6
4828,1018_297_299_298,1
4829,1018_1018_298,1
4830,1018_1018_1050_1050_299_298,1
4831,1018,15
4832,1017_1285,1
4833,1017_1017_1016_1016_1009,1
4834,1017_1017_1016,1
4835,1017_1016,2
4836,1017_1009_1008_1016,1
4837,1017,7
4838,1016_1016_1009_1009_1008,1
4839,1016_1009_1009_1009_1017_1008_1009_1017_1017_1016_1017_1016_1008,1
4840,1016_1009_1008,1
4841,1016,7
4842,1015,12
4843,1014_639,6
4844,1014_1014_296_1014_1013,1
4845,1014_1014_1013,1
4846,1014_1013,6
4847,1014,4
4848,1013_296,2
4849,1013,3
4850,1012_296,3
4851,1012_1012_1011_1010,1
4852,1012_1011,3
4853,1012,12
4854,1011_1012_296,1
4855,1011_1010,19
4856,1011,14
4857,1010_1011,2
4858,1010_1010_1012_1010_296_296_1012_1010_1011,1
4859,1010_1010_1010_1010_1010_1010_1010_1010_1012_1010_1010_296_296_296_296_296_296_296_296_1011_296_296_1012_1012_1010_1010_1011_1012_296_1012_1010,1
4860,1010,8
4861,100_93_100_83,1
4862,100_83,11
4863,100_100_83_127_100_93,1
4864,100_100_83,2
4865,100_100_82_83,1
4866,100_100_100_83,1
4867,100_100_100_100_100_100_93_93_100_100_100_100_100_83,1
4868,1009_1016_1009_1017_1016_1009_1017_1016_1016_1008_1008_1017_1016_1016_1008_1009,1
4869,1009_1016_1003_1002_1002_1003_1017_1017_1016_1016_1009_1017_1017_1016_1009_1017_1017_1016_1007_1003_1003_1008_1009_1003,1
4870,1009_1009_1008,1
4871,1009,1
4872,1008_1016_1008_1002_1003_1003_1016_1003_1009_1016_1009_1008_1009_1017_1016_1017_1284,1
4873,1008_1009,1
4874,1008_1008_1016_1016_1016_1009_1008_1009_1008,1
4875,1008_1008_1016_1008_1009,1
4876,1007_1034,1
4877,1007_1006,1
4878,1007,6
4879,1006_1034_1006_1007,1
4880,1006_1017_1006_1284,1
4881,1006_1007_1003,1
4882,1006_1006_1007_1006_1006_1006_1006_1006_1007_1034_1034_1006_1003_1006_1006_1034_1006_1006_1006_1006_1006_1006_1006_1003_1006_1034_1034_1006_1003_1034_1034_1006_1006_1006_1006_1006_1003_1034_1003_1006_1006_1006_1006_1034_1034_1006_1003_1006_1006_1034_1006_1034_1006_1007_1034_1006_1002_1003_1003_1009_1008_1008_1008_1008_1003_1003_1017_1016_1016_1008_1003_1008_1016_1016_1017_1016_1016_1017_1008_1016_1017_1008_1008_1008_1008_1009_1016_1009_1016_1017_1008_1016_1009_1008_1017_1284_1017_1017_1017_1017_1016_1016_1008_1003_1017_1016_1017_1016_1008,1
4883,1006_1006_1006_1034_1034_1006_1006_1006_1006_1006_1006_1003_1035_1034_1034_1006_1006_1006_1006_1006_1006_1006_1034_1006_1007,1
4884,1006_1006_1006_1006_1017_1003_1007_1007_1006_1007_1006_1284,1
4885,1006_1006_1006_1006_1007_1034,1
4886,1006,3
4887,1005_1035_297_1035_297_1004_1050_1050_1019_1019_1021_299_1050_1050_1021_1019_1019_1020,1
4888,1005_1004_297,1
4889,1005_1004,4
4890,1005,20
4891,1004_299_1018_1018_300_300_1054_300_1054_300_300_298_298_299_299_300_1051_300_299_299_298_298_297,1
4892,1004_297,5
4893,1004_296_297,3
4894,1004_296_1036_1036_1035_1035_1004_1012_1013_296_1012_296_297,1
4895,1004_296_1004_1035_296_297,1
4896,1004_1019_1020_1021,1
4897,1004_1005,2
4898,1004_1004_299_1050_300_298_298_296_297,1
4899,1004_1004_1005,2
4900,1004,3
4901,1003_1003_1002,1
4902,1003_1002,6
4903,1003,14
4904,1002,3
4905,1001_293,4
4906,1001_1055_1001_1031,1
4907,1001_1031,3
4908,1001_1001_293,2
4909,1001_1001_1001_1001_1001_1001_293,1
4910,1001,2
4911,1000_999,1
4912,1000_1048,4
4913,1000,3
4914,100,7
4915,10,2
4916,1,5
4917,0_1,1
4918,,1147
